model_id,rmse,mse,mae,rmsle,mean_residual_deviance
GBM_grid_1_AutoML_1_20260315_03407_model_1,2.0254716660915038,4.10253547013949,1.6105721387215206,,4.10253547013949
GBM_grid_1_AutoML_1_20260315_03407_model_2,2.040973563970436,4.165573088826183,1.6245994442777747,,4.165573088826183
GBM_1_AutoML_1_20260315_03407,2.0412089473100647,4.166533966578663,1.6225003666806923,,4.166533966578663
XGBoost_grid_1_AutoML_1_20260315_03407_model_1,2.0487637344036878,4.197432839407743,1.625620232412318,,4.197432839407743
GBM_5_AutoML_1_20260315_03407,2.049851735191356,4.201892136267014,1.6294941134154657,,4.201892136267014
GBM_2_AutoML_1_20260315_03407,2.056265775675956,4.22822894021624,1.636345131013406,,4.22822894021624
DeepLearning_grid_1_AutoML_1_20260315_03407_model_1,2.0684633242977486,4.278540523964892,1.6492478628996703,,4.278540523964892
GLM_1_AutoML_1_20260315_03407,2.069585540547489,4.28318430964324,1.6501577370191425,,4.28318430964324
GBM_3_AutoML_1_20260315_03407,2.072967087373468,4.29719254533364,1.6499350562951065,,4.29719254533364
XGBoost_3_AutoML_1_20260315_03407,2.080186946591524,4.327177732769767,1.6501820933331677,,4.327177732769767
DeepLearning_1_AutoML_1_20260315_03407,2.0892320641932662,4.3648906180532565,1.6652293648411995,,4.3648906180532565
GBM_4_AutoML_1_20260315_03407,2.093937049311011,4.384572366477305,1.6671317005188209,,4.384572366477305
DRF_1_AutoML_1_20260315_03407,2.120130877513843,4.494954937787618,1.687486027443119,,4.494954937787618
XRT_1_AutoML_1_20260315_03407,2.1491890540110967,4.6190135898811135,1.7146533447720878,,4.6190135898811135
XGBoost_grid_1_AutoML_1_20260315_03407_model_3,2.188600055566463,4.789970203225526,1.7372093347685238,,4.789970203225526
XGBoost_grid_1_AutoML_1_20260315_03407_model_2,2.2160230045442506,4.910757956669328,1.7604720601783426,,4.910757956669328
XGBoost_1_AutoML_1_20260315_03407,2.27307630532706,5.166875889839319,1.8145239788180043,,5.166875889839319
XGBoost_2_AutoML_1_20260315_03407,2.277746353531615,5.18812845102657,1.8110389054303235,,5.18812845102657
