StackedEnsemble_AllModels_1_AutoML_1_20260315_24016_x5,StackedEnsemble_AllModels_1_AutoML_1_20260315_24016_mean_response,StackedEnsemble_AllModels_1_AutoML_1_20260315_24016_stddev_response,StackedEnsemble_AllModels_1_AutoML_1_20260315_24016_std_error_mean_response,DeepLearning_grid_1_AutoML_1_20260315_24016_model_1_x5,DeepLearning_grid_1_AutoML_1_20260315_24016_model_1_mean_response,DeepLearning_grid_1_AutoML_1_20260315_24016_model_1_stddev_response,DeepLearning_grid_1_AutoML_1_20260315_24016_model_1_std_error_mean_response,StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_24016_x5,StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_24016_mean_response,StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_24016_stddev_response,StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_24016_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_24016_model_1_x5,XGBoost_grid_1_AutoML_1_20260315_24016_model_1_mean_response,XGBoost_grid_1_AutoML_1_20260315_24016_model_1_stddev_response,XGBoost_grid_1_AutoML_1_20260315_24016_model_1_std_error_mean_response,GBM_1_AutoML_1_20260315_24016_x5,GBM_1_AutoML_1_20260315_24016_mean_response,GBM_1_AutoML_1_20260315_24016_stddev_response,GBM_1_AutoML_1_20260315_24016_std_error_mean_response,DeepLearning_1_AutoML_1_20260315_24016_x5,DeepLearning_1_AutoML_1_20260315_24016_mean_response,DeepLearning_1_AutoML_1_20260315_24016_stddev_response,DeepLearning_1_AutoML_1_20260315_24016_std_error_mean_response,GBM_grid_1_AutoML_1_20260315_24016_model_2_x5,GBM_grid_1_AutoML_1_20260315_24016_model_2_mean_response,GBM_grid_1_AutoML_1_20260315_24016_model_2_stddev_response,GBM_grid_1_AutoML_1_20260315_24016_model_2_std_error_mean_response,GBM_5_AutoML_1_20260315_24016_x5,GBM_5_AutoML_1_20260315_24016_mean_response,GBM_5_AutoML_1_20260315_24016_stddev_response,GBM_5_AutoML_1_20260315_24016_std_error_mean_response,GBM_grid_1_AutoML_1_20260315_24016_model_1_x5,GBM_grid_1_AutoML_1_20260315_24016_model_1_mean_response,GBM_grid_1_AutoML_1_20260315_24016_model_1_stddev_response,GBM_grid_1_AutoML_1_20260315_24016_model_1_std_error_mean_response,GBM_2_AutoML_1_20260315_24016_x5,GBM_2_AutoML_1_20260315_24016_mean_response,GBM_2_AutoML_1_20260315_24016_stddev_response,GBM_2_AutoML_1_20260315_24016_std_error_mean_response,XGBoost_3_AutoML_1_20260315_24016_x5,XGBoost_3_AutoML_1_20260315_24016_mean_response,XGBoost_3_AutoML_1_20260315_24016_stddev_response,XGBoost_3_AutoML_1_20260315_24016_std_error_mean_response,GBM_3_AutoML_1_20260315_24016_x5,GBM_3_AutoML_1_20260315_24016_mean_response,GBM_3_AutoML_1_20260315_24016_stddev_response,GBM_3_AutoML_1_20260315_24016_std_error_mean_response,DeepLearning_grid_2_AutoML_1_20260315_24016_model_1_x5,DeepLearning_grid_2_AutoML_1_20260315_24016_model_1_mean_response,DeepLearning_grid_2_AutoML_1_20260315_24016_model_1_stddev_response,DeepLearning_grid_2_AutoML_1_20260315_24016_model_1_std_error_mean_response,GBM_4_AutoML_1_20260315_24016_x5,GBM_4_AutoML_1_20260315_24016_mean_response,GBM_4_AutoML_1_20260315_24016_stddev_response,GBM_4_AutoML_1_20260315_24016_std_error_mean_response,DRF_1_AutoML_1_20260315_24016_x5,DRF_1_AutoML_1_20260315_24016_mean_response,DRF_1_AutoML_1_20260315_24016_stddev_response,DRF_1_AutoML_1_20260315_24016_std_error_mean_response,XRT_1_AutoML_1_20260315_24016_x5,XRT_1_AutoML_1_20260315_24016_mean_response,XRT_1_AutoML_1_20260315_24016_stddev_response,XRT_1_AutoML_1_20260315_24016_std_error_mean_response,DeepLearning_grid_3_AutoML_1_20260315_24016_model_1_x5,DeepLearning_grid_3_AutoML_1_20260315_24016_model_1_mean_response,DeepLearning_grid_3_AutoML_1_20260315_24016_model_1_stddev_response,DeepLearning_grid_3_AutoML_1_20260315_24016_model_1_std_error_mean_response,GLM_1_AutoML_1_20260315_24016_x5,GLM_1_AutoML_1_20260315_24016_mean_response,GLM_1_AutoML_1_20260315_24016_stddev_response,GLM_1_AutoML_1_20260315_24016_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_24016_model_3_x5,XGBoost_grid_1_AutoML_1_20260315_24016_model_3_mean_response,XGBoost_grid_1_AutoML_1_20260315_24016_model_3_stddev_response,XGBoost_grid_1_AutoML_1_20260315_24016_model_3_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260315_24016_model_2_x5,XGBoost_grid_1_AutoML_1_20260315_24016_model_2_mean_response,XGBoost_grid_1_AutoML_1_20260315_24016_model_2_stddev_response,XGBoost_grid_1_AutoML_1_20260315_24016_model_2_std_error_mean_response,XGBoost_2_AutoML_1_20260315_24016_x5,XGBoost_2_AutoML_1_20260315_24016_mean_response,XGBoost_2_AutoML_1_20260315_24016_stddev_response,XGBoost_2_AutoML_1_20260315_24016_std_error_mean_response,XGBoost_1_AutoML_1_20260315_24016_x5,XGBoost_1_AutoML_1_20260315_24016_mean_response,XGBoost_1_AutoML_1_20260315_24016_stddev_response,XGBoost_1_AutoML_1_20260315_24016_std_error_mean_response
0.00012792974489441196,-0.2704469246842199,4.060471636371068,0.04060471636371068,0.00012792974489441196,-0.6867198344096516,3.9560384832231335,0.039560384832231336,0.00012792974489441196,-0.29345917100892077,4.103039027921803,0.04103039027921804,0.00012792974489441196,0.5386360148349777,4.0998832286207065,0.040998832286207064,0.00012792974489441196,-0.5337265796779987,4.061618910845353,0.04061618910845353,0.00012792974489441196,-0.5222462594879415,4.152481879610623,0.041524818796106235,0.00012792974489441196,-0.4448149705577078,4.064634539068902,0.04064634539068902,0.00012792974489441196,-0.5122734169899713,4.0208299270961225,0.04020829927096123,0.00012792974489441196,-0.18386803141357275,3.843181058074874,0.038431810580748745,0.00012792974489441196,-0.5096032979689268,4.04423704263802,0.0404423704263802,0.00012792974489441196,0.308605330793187,3.9894754495858873,0.03989475449585887,0.00012792974489441196,-0.37849536633801945,4.073618261022699,0.04073618261022699,0.00012792974489441196,0.6084442979702235,2.9887322835501373,0.029887322835501374,0.00012792974489441196,-0.5100696651319541,3.915441542665879,0.03915441542665879,0.00012792974489441196,-0.7022206079862111,4.011266335222231,0.040112663352222314,0.00012792974489441196,-0.5899409222271057,3.58750360296643,0.0358750360296643,0.00012792974489441196,-0.531893937262045,2.6472926511063575,0.026472926511063574,0.00012792974489441196,-0.7196101427699542,3.8793333154636316,0.03879333315463632,0.00012792974489441196,-0.004973034960741639,3.513688479235659,0.03513688479235659,0.00012792974489441196,0.5397377098446712,4.1927049348951675,0.041927049348951674,0.00012792974489441196,0.018129783412930534,3.9402460687793304,0.0394024606877933,0.00012792974489441196,0.29395448393304835,4.182794670810495,0.04182794670810495
0.08622726574422375,-0.6429504946382751,4.080675484876472,0.04080675484876472,0.08622726574422375,-0.716263193852975,3.9496413137265347,0.039496413137265346,0.08622726574422375,-0.7299098919247881,4.111712553819617,0.041117125538196166,0.08622726574422375,-0.6707623522905635,4.127579632070557,0.04127579632070557,0.08622726574422375,-0.6974208874956573,4.0545697055830505,0.040545697055830505,0.08622726574422375,-0.56559865762541,4.157774604639079,0.04157774604639079,0.08622726574422375,-0.71916496942001,4.089445300725123,0.040894453007251225,0.08622726574422375,-0.7260432614514597,4.012140094739914,0.04012140094739914,0.08622726574422375,-0.8093244252082884,3.901217114263131,0.03901217114263131,0.08622726574422375,-0.6918407566887524,4.002732512058475,0.040027325120584746,0.08622726574422375,-0.7283708984793161,4.148212648209147,0.041482126482091465,0.08622726574422375,-0.7525994673302241,4.060858330267437,0.04060858330267437,0.08622726574422375,0.5831873218363864,2.9863695930366942,0.029863695930366942,0.08622726574422375,-0.6794589917459197,3.9230929653254236,0.03923092965325423,0.08622726574422375,-0.7651301186749156,4.020879375143819,0.04020879375143819,0.08622726574422375,-0.7440531573700291,3.637439004233467,0.03637439004233467,0.08622726574422375,-0.5479862959679122,2.646324598317375,0.02646324598317375,0.08622726574422375,-0.744793624139931,3.8793333154636316,0.03879333315463632,0.08622726574422375,-0.6363841460703874,4.097308776840711,0.04097308776840711,0.08622726574422375,-0.7527365242664704,4.28644499331813,0.0428644499331813,0.08622726574422375,-0.7742146815413609,4.2502172272507845,0.04250217227250785,0.08622726574422375,-0.6335862998995,4.326408809291123,0.043264088092911226
0.1723266017435531,-0.6987164795907379,4.080149746349191,0.04080149746349191,0.1723266017435531,-0.7453367667744076,3.9431667898353018,0.03943166789835302,0.1723266017435531,-0.7872319976532911,4.108021716217733,0.04108021716217733,0.1723266017435531,-0.7742648193445053,4.122168428954892,0.04122168428954892,0.1723266017435531,-0.7449068403339173,4.062570554479804,0.040625705544798045,0.1723266017435531,-0.6084318041034067,4.162466349091634,0.04162466349091634,0.1723266017435531,-0.7293230179501716,4.100879515782378,0.041008795157823776,0.1723266017435531,-0.7874594619145612,4.022630579369406,0.04022630579369406,0.1723266017435531,-0.830054456478822,3.9099057929824177,0.039099057929824176,0.1723266017435531,-0.7677867910099472,4.006295494780504,0.04006295494780504,0.1723266017435531,-0.7628329280198551,4.154666435717462,0.04154666435717462,0.1723266017435531,-0.7603570097416017,4.018257440412837,0.04018257440412837,0.1723266017435531,0.558187739169716,2.9838668302445455,0.029838668302445456,0.1723266017435531,-0.7790416775158044,3.924722656779818,0.03924722656779818,0.1723266017435531,-0.8032467957061906,4.027563550653572,0.04027563550653572,0.1723266017435531,-0.8011678265424951,3.66637312677623,0.0366637312677623,0.1723266017435531,-0.5638781315524563,2.6452442575020663,0.026452442575020663,0.1723266017435531,-0.7699771055099076,3.8793333154636316,0.03879333315463632,0.1723266017435531,-0.7095182847510092,4.21769486092849,0.0421769486092849,0.1723266017435531,-0.643378538783081,4.284194118149202,0.04284194118149202,0.1723266017435531,-0.6713893677170212,4.25940571997217,0.0425940571997217,0.1723266017435531,-0.4443212960572913,4.179521204881275,0.04179521204881275
0.2584259377428824,-0.7384613163287651,4.081325357751419,0.04081325357751419,0.2584259377428824,-0.7739301066691342,3.9366381062511624,0.03936638106251163,0.2584259377428824,-0.8272596102001669,4.107229781902097,0.04107229781902097,0.2584259377428824,-0.8198090755340641,4.131443548841079,0.041314435488410794,0.2584259377428824,-0.8012633435888374,4.055483147690864,0.04055483147690864,0.2584259377428824,-0.6507774538783097,4.166600481413355,0.04166600481413355,0.2584259377428824,-0.789949092003552,4.082831200044646,0.04082831200044646,0.2584259377428824,-0.8290529083430763,4.001714326345201,0.040017143263452015,0.2584259377428824,-0.8288683194098053,3.909573726453056,0.039095737264530556,0.2584259377428824,-0.8032563585326711,3.999509493655274,0.03999509493655274,0.2584259377428824,-0.8387508723141162,4.162136633674855,0.04162136633674855,0.2584259377428824,-0.7896390328709348,4.042879036050173,0.040428790360501725,0.2584259377428824,0.5334068044938411,2.9812496691208756,0.029812496691208758,0.2584259377428824,-0.7888241502674084,3.9541296576420093,0.039541296576420096,0.2584259377428824,-0.8364637931462973,4.052495931178158,0.04052495931178158,0.2584259377428824,-0.8314305092151714,3.6887667228115926,0.03688766722811593,0.2584259377428824,-0.5795653288280415,2.6440546172772414,0.026440546172772413,0.2584259377428824,-0.7951605868798841,3.8793333154636316,0.03879333315463632,0.2584259377428824,-0.7628678602069151,4.259178315102562,0.042591783151025624,0.2584259377428824,-0.6677434456553543,4.292701474289506,0.042927014742895064,0.2584259377428824,-0.8469755430028774,4.252752651436579,0.042527526514365796,0.2584259377428824,-0.7914685465889052,4.306536333383811,0.043065363333838105
0.34452527374221176,-0.7759183388099035,4.081545460225088,0.040815454602250875,0.34452527374221176,-0.8020501707573229,3.9300550380079455,0.03930055038007946,0.34452527374221176,-0.872536136541569,4.104026072985317,0.041040260729853166,0.34452527374221176,-0.8789552156588528,4.134739809405609,0.04134739809405609,0.34452527374221176,-0.8634831626197014,4.050931026834944,0.04050931026834945,0.34452527374221176,-0.6924792037895604,4.170164417460569,0.04170164417460569,0.34452527374221176,-0.8344796524991052,4.081116726145279,0.040811167261452785,0.34452527374221176,-0.829596540085831,4.0098843717345325,0.040098843717345324,0.34452527374221176,-0.8511051527709573,3.9085869010167813,0.03908586901016781,0.34452527374221176,-0.850163652621457,4.001943925153944,0.040019439251539446,0.34452527374221176,-0.8317054284896236,4.161594625171579,0.041615946251715795,0.34452527374221176,-0.8349848846300348,4.0726363427873835,0.040726363427873835,0.34452527374221176,0.5088286500711335,2.9785224166849957,0.029785224166849956,0.34452527374221176,-0.8512596364466198,3.9642840245812145,0.03964284024581215,0.34452527374221176,-0.8909596497408143,4.056346871902628,0.04056346871902628,0.34452527374221176,-0.8726224652022077,3.6947587972664007,0.03694758797266401,0.34452527374221176,-0.5950373430499954,2.642753495850404,0.026427534958504043,0.34452527374221176,-0.8203440682498607,3.8793333154636316,0.03879333315463632,0.34452527374221176,-0.8958588708508758,4.303910375728261,0.043039103757282614,0.34452527374221176,-0.791421766816033,4.37879691192974,0.0437879691192974,0.34452527374221176,-0.8401523890120792,4.313873303919271,0.04313873303919271,0.34452527374221176,-0.684051196958404,4.419185154562362,0.04419185154562362
0.4306246097415411,-0.803714109386239,4.077135466893963,0.04077135466893963,0.4306246097415411,-0.8296991565818509,3.9234312570820253,0.03923431257082025,0.4306246097415411,-0.8919935876193081,4.100176325223573,0.04100176325223573,0.4306246097415411,-0.8789552156588528,4.134739809405609,0.04134739809405609,0.4306246097415411,-0.8912022694247472,4.048376750236836,0.040483767502368366,0.4306246097415411,-0.7335758387687671,4.1732822929210025,0.041732822929210024,0.4306246097415411,-0.8852721009387625,4.064228286285886,0.040642282862858856,0.4306246097415411,-0.8800843423580743,4.002978820794128,0.040029788207941286,0.4306246097415411,-0.870146912748447,3.9041298638809083,0.039041298638809084,0.4306246097415411,-0.8733259914922678,3.972880136544231,0.03972880136544231,0.4306246097415411,-0.8776510523821693,4.143118038541419,0.04143118038541419,0.4306246097415411,-0.8876596061817449,4.046587282124759,0.04046587282124759,0.4306246097415411,0.4844558538233048,2.9756911793022907,0.029756911793022908,0.4306246097415411,-0.885327014383344,3.9551073422160754,0.03955107342216076,0.4306246097415411,-0.911348365143751,4.032789583158262,0.040327895831582625,0.4306246097415411,-0.902955992732272,3.6838512281495164,0.036838512281495164,0.4306246097415411,-0.6102960152442142,2.6413386070609417,0.026413386070609418,0.4306246097415411,-0.8455275496198373,3.879333315463632,0.03879333315463632,0.4306246097415411,-0.874071928484668,4.258700583736495,0.042587005837364945,0.4306246097415411,-0.8759962525009641,4.31683900994611,0.04316839009946109,0.4306246097415411,-0.8954159714844078,4.395221075288075,0.04395221075288075,0.4306246097415411,-0.9062128861945122,4.306396145362189,0.043063961453621895
0.5167239457408704,-0.8253398324266411,4.074629024216865,0.04074629024216865,0.5167239457408704,-0.8569023527902265,3.916784571007763,0.03916784571007763,0.5167239457408704,-0.9045645234442854,4.096048951189284,0.04096048951189284,0.5167239457408704,-0.8789552156588528,4.134739809405609,0.04134739809405609,0.5167239457408704,-0.8834782349727132,4.044730056511105,0.04044730056511105,0.5167239457408704,-0.774053818662028,4.175814086056954,0.041758140860569545,0.5167239457408704,-0.863551906104117,4.100097485799896,0.04100097485799896,0.5167239457408704,-0.8820674384108738,4.007097851578416,0.04007097851578416,0.5167239457408704,-0.870146912748447,3.9041298638809083,0.039041298638809084,0.5167239457408704,-0.8867946314034197,3.996588339371527,0.03996588339371527,0.5167239457408704,-0.925850232799491,4.131063359677801,0.04131063359677801,0.5167239457408704,-0.8807478652125301,4.060961581003119,0.04060961581003119,0.5167239457408704,0.4603259848414065,2.972743436127323,0.02972743436127323,0.5167239457408704,-0.8855033856930581,3.9366840188358783,0.03936684018835878,0.5167239457408704,-0.9221125410423585,4.024628785308748,0.040246287853087474,0.5167239457408704,-0.9302396997730171,3.679377006634986,0.03679377006634986,0.5167239457408704,-0.6253526726547551,2.6398215213131486,0.026398215213131487,0.5167239457408704,-0.8707110309898141,3.8793333154636316,0.03879333315463632,0.5167239457408704,-0.84656406264659,4.257329125537988,0.04257329125537988,0.5167239457408704,-0.8818172354515642,4.368476386355643,0.04368476386355643,0.5167239457408704,-0.913626522977637,4.337069827563231,0.04337069827563231,0.5167239457408704,-0.9155275846634058,4.336084949800572,0.04336084949800572
0.6028232817401997,-0.8225744747109489,4.074995931858423,0.04074995931858423,0.6028232817401997,-0.8836478106695685,3.910146818725601,0.03910146818725601,0.6028232817401997,-0.8903216236884142,4.094102873533523,0.040941028735335235,0.6028232817401997,-0.7997541668013671,4.13473631284497,0.04134736312844969,0.6028232817401997,-0.870396580284684,4.05197614549005,0.0405197614549005,0.6028232817401997,-0.8140002423892558,4.177821233908241,0.04177821233908241,0.6028232817401997,-0.8817955092083303,4.113014479641714,0.041130144796417134,0.6028232817401997,-0.8703185282342653,4.024945786515491,0.04024945786515491,0.6028232817401997,-0.870146912748447,3.9041298638809083,0.039041298638809084,0.6028232817401997,-0.8789486536659419,4.00757596061383,0.0400757596061383,0.6028232817401997,-0.8752520493946971,4.116071613485052,0.04116071613485052,0.6028232817401997,-0.918691851566565,4.0668083062268385,0.040668083062268386,0.6028232817401997,0.4364046625145556,2.969699823191127,0.02969699823191127,0.6028232817401997,-0.8984469021152609,3.9686513021419727,0.03968651302141973,0.6028232817401997,-0.942006133416564,4.029011018255704,0.04029011018255704,0.6028232817401997,-0.9103052057144285,3.6980476975015466,0.03698047697501547,0.6028232817401997,-0.640191450371637,2.6381851937570606,0.026381851937570606,0.6028232817401997,-0.8958945123597907,3.8793333154636316,0.03879333315463632,0.6028232817401997,-0.8908745044329204,4.288316475707767,0.04288316475707767,0.6028232817401997,-0.8908822221933864,4.41503776332346,0.0441503776332346,0.6028232817401997,-0.7211913245207108,4.35815243036313,0.0435815243036313,0.6028232817401997,-0.8513412038496695,4.366941439811717,0.04366941439811717
0.6889226177395291,-0.8453704362880653,4.081044601877039,0.040810446018770395,0.6889226177395291,-0.9099384940767706,3.903513537349512,0.039035135373495115,0.6889226177395291,-0.9151240816492918,4.09057719730527,0.040905771973052694,0.6889226177395291,-0.7997541668013671,4.13473631284497,0.04134736312844969,0.6889226177395291,-0.9303023885492716,4.051271691861396,0.04051271691861395,0.6889226177395291,-0.8533170478432234,4.179369439423325,0.04179369439423325,0.6889226177395291,-0.9709777667350245,4.077265887109844,0.04077265887109844,0.6889226177395291,-0.8530258099113176,4.0616278324499,0.040616278324498996,0.6889226177395291,-0.7759832647626163,3.945134547726832,0.03945134547726832,0.6889226177395291,-0.9590462340746191,3.9713604663972757,0.03971360466397276,0.6889226177395291,-0.8703856137950441,4.239200814697572,0.04239200814697572,0.6889226177395291,-0.9732446007323995,4.0520044538212865,0.04052004453821287,0.6889226177395291,0.4127094183071087,2.966542056483636,0.02966542056483636,0.6889226177395291,-0.9401500525687289,3.9657670450488935,0.03965767045048894,0.6889226177395291,-0.973120520837852,4.027796373662546,0.040277963736625455,0.6889226177395291,-0.9444332898367469,3.6938413980035905,0.0369384139800359,0.6889226177395291,-0.6548026061738592,2.6364417418463657,0.026364417418463657,0.6889226177395291,-0.9210779937297673,3.8793333154636316,0.03879333315463632,0.6889226177395291,-0.9551729892867153,4.321301498141487,0.043213014981414874,0.6889226177395291,-0.9484527347141875,4.308101674491402,0.04308101674491402,0.6889226177395291,-0.8599700134601208,4.342669505527054,0.04342669505527054,0.6889226177395291,-0.8987695744701663,4.344109099359598,0.043441090993595985
0.7750219537388585,-0.9801810122652032,4.056607736848679,0.04056607736848679,0.7750219537388585,-0.935800496162684,3.896908805363759,0.03896908805363759,0.7750219537388585,-1.0638449088785462,4.077279146373081,0.040772791463730806,0.7750219537388585,-1.162470550808916,4.1348504577969125,0.041348504577969125,0.7750219537388585,-1.0276334736010013,4.000242292550313,0.04000242292550313,0.7750219537388585,-0.8919728339147456,4.180390373053343,0.04180390373053343,0.7750219537388585,-1.061755079348768,4.068101286333197,0.040681012863331964,0.7750219537388585,-1.0740550957642547,3.9621520475085465,0.039621520475085464,0.7750219537388585,-1.0986244899114175,3.8403862684422267,0.038403862684422266,0.7750219537388585,-1.01859804111041,3.9453982138954182,0.03945398213895418,0.7750219537388585,-1.0998566033786163,4.081797225812727,0.040817972258127264,0.7750219537388585,-1.0864702302050881,3.9702670933730246,0.03970267093373025,0.7750219537388585,0.3892607452141347,2.9632825002100924,0.029632825002100925,0.7750219537388585,-1.0903411207082438,3.8759355596263165,0.038759355596263166,0.7750219537388585,-1.0345274991468814,3.9828284953288757,0.03982828495328876,0.7750219537388585,-0.9954812312002715,3.67404888063351,0.0367404888063351,0.7750219537388585,-0.6691786465330756,2.634579924114101,0.02634579924114101,0.7750219537388585,-0.9462614750997438,3.8793333154636316,0.03879333315463632,0.7750219537388585,-1.0739155185384677,4.208567342378933,0.04208567342378933,0.7750219537388585,-1.039974364295392,4.25412713771752,0.0425412713771752,0.7750219537388585,-1.1560030389884368,4.283875080419454,0.042838750804194546,0.7750219537388585,-1.2560763119962994,4.260752757058305,0.04260752757058305
