GBM_5_AutoML_1_20260314_220859_x5,GBM_5_AutoML_1_20260314_220859_mean_response,GBM_5_AutoML_1_20260314_220859_stddev_response,GBM_5_AutoML_1_20260314_220859_std_error_mean_response,GBM_1_AutoML_1_20260314_220859_x5,GBM_1_AutoML_1_20260314_220859_mean_response,GBM_1_AutoML_1_20260314_220859_stddev_response,GBM_1_AutoML_1_20260314_220859_std_error_mean_response,DeepLearning_grid_1_AutoML_1_20260314_220859_model_1_x5,DeepLearning_grid_1_AutoML_1_20260314_220859_model_1_mean_response,DeepLearning_grid_1_AutoML_1_20260314_220859_model_1_stddev_response,DeepLearning_grid_1_AutoML_1_20260314_220859_model_1_std_error_mean_response,GBM_2_AutoML_1_20260314_220859_x5,GBM_2_AutoML_1_20260314_220859_mean_response,GBM_2_AutoML_1_20260314_220859_stddev_response,GBM_2_AutoML_1_20260314_220859_std_error_mean_response,GBM_grid_1_AutoML_1_20260314_220859_model_2_x5,GBM_grid_1_AutoML_1_20260314_220859_model_2_mean_response,GBM_grid_1_AutoML_1_20260314_220859_model_2_stddev_response,GBM_grid_1_AutoML_1_20260314_220859_model_2_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260314_220859_model_1_x5,XGBoost_grid_1_AutoML_1_20260314_220859_model_1_mean_response,XGBoost_grid_1_AutoML_1_20260314_220859_model_1_stddev_response,XGBoost_grid_1_AutoML_1_20260314_220859_model_1_std_error_mean_response,DeepLearning_1_AutoML_1_20260314_220859_x5,DeepLearning_1_AutoML_1_20260314_220859_mean_response,DeepLearning_1_AutoML_1_20260314_220859_stddev_response,DeepLearning_1_AutoML_1_20260314_220859_std_error_mean_response,GBM_grid_1_AutoML_1_20260314_220859_model_1_x5,GBM_grid_1_AutoML_1_20260314_220859_model_1_mean_response,GBM_grid_1_AutoML_1_20260314_220859_model_1_stddev_response,GBM_grid_1_AutoML_1_20260314_220859_model_1_std_error_mean_response,XGBoost_3_AutoML_1_20260314_220859_x5,XGBoost_3_AutoML_1_20260314_220859_mean_response,XGBoost_3_AutoML_1_20260314_220859_stddev_response,XGBoost_3_AutoML_1_20260314_220859_std_error_mean_response,GBM_3_AutoML_1_20260314_220859_x5,GBM_3_AutoML_1_20260314_220859_mean_response,GBM_3_AutoML_1_20260314_220859_stddev_response,GBM_3_AutoML_1_20260314_220859_std_error_mean_response,DRF_1_AutoML_1_20260314_220859_x5,DRF_1_AutoML_1_20260314_220859_mean_response,DRF_1_AutoML_1_20260314_220859_stddev_response,DRF_1_AutoML_1_20260314_220859_std_error_mean_response,GBM_4_AutoML_1_20260314_220859_x5,GBM_4_AutoML_1_20260314_220859_mean_response,GBM_4_AutoML_1_20260314_220859_stddev_response,GBM_4_AutoML_1_20260314_220859_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260314_220859_model_3_x5,XGBoost_grid_1_AutoML_1_20260314_220859_model_3_mean_response,XGBoost_grid_1_AutoML_1_20260314_220859_model_3_stddev_response,XGBoost_grid_1_AutoML_1_20260314_220859_model_3_std_error_mean_response,XGBoost_grid_1_AutoML_1_20260314_220859_model_2_x5,XGBoost_grid_1_AutoML_1_20260314_220859_model_2_mean_response,XGBoost_grid_1_AutoML_1_20260314_220859_model_2_stddev_response,XGBoost_grid_1_AutoML_1_20260314_220859_model_2_std_error_mean_response,XGBoost_2_AutoML_1_20260314_220859_x5,XGBoost_2_AutoML_1_20260314_220859_mean_response,XGBoost_2_AutoML_1_20260314_220859_stddev_response,XGBoost_2_AutoML_1_20260314_220859_std_error_mean_response,XRT_1_AutoML_1_20260314_220859_x5,XRT_1_AutoML_1_20260314_220859_mean_response,XRT_1_AutoML_1_20260314_220859_stddev_response,XRT_1_AutoML_1_20260314_220859_std_error_mean_response,XGBoost_1_AutoML_1_20260314_220859_x5,XGBoost_1_AutoML_1_20260314_220859_mean_response,XGBoost_1_AutoML_1_20260314_220859_stddev_response,XGBoost_1_AutoML_1_20260314_220859_std_error_mean_response,GLM_1_AutoML_1_20260314_220859_x5,GLM_1_AutoML_1_20260314_220859_mean_response,GLM_1_AutoML_1_20260314_220859_stddev_response,GLM_1_AutoML_1_20260314_220859_std_error_mean_response
0.00012792974489441196,-0.702068287319801,4.1314341713479665,0.04131434171347967,0.00012792974489441196,-0.6952772506146828,4.12757570316015,0.041275757031601495,0.00012792974489441196,-0.7134993093922795,3.9830739852866497,0.0398307398528665,0.00012792974489441196,-0.6596144633519136,4.152786023406034,0.04152786023406034,0.00012792974489441196,-0.6660927946394389,4.153456051216258,0.04153456051216258,0.00012792974489441196,-0.7069281946839299,4.2027645146598935,0.04202764514659894,0.00012792974489441196,-0.6533849905369725,4.228904160658299,0.04228904160658299,0.00012792974489441196,-0.6646895284745964,4.077501006912608,0.04077501006912608,0.00012792974489441196,-0.9302891210911796,4.202848291175172,0.04202848291175172,0.00012792974489441196,-0.7043574087078989,4.11384599091973,0.041138459909197296,0.00012792974489441196,-0.7667747659947597,4.01605338640779,0.0401605338640779,0.00012792974489441196,-0.6658120376606137,4.040452618592572,0.04040452618592572,0.00012792974489441196,-0.46823388865040605,3.863404200874021,0.03863404200874021,0.00012792974489441196,-0.4139047598752194,4.381390776733113,0.04381390776733113,0.00012792974489441196,-0.2818360938930885,4.3031516807868515,0.043031516807868514,0.00012792974489441196,-0.7271174646808181,3.640851752509813,0.03640851752509813,0.00012792974489441196,-0.44565607556644826,4.283891113835258,0.04283891113835258,0.00012792974489441196,-0.746005402002649,3.9447477340019663,0.03944747734001966
0.08622726574422375,-0.6313603703221017,4.063679116036854,0.04063679116036854,0.08622726574422375,-0.6126180832845486,4.121171175547753,0.041211711755477526,0.08622726574422375,-0.7349317709216306,3.9836583295792662,0.03983658329579266,0.08622726574422375,-0.6237288720239845,4.102879158241946,0.04102879158241946,0.08622726574422375,-0.6415381053506474,4.168981679299993,0.04168981679299993,0.08622726574422375,-0.7549729696031195,4.135226221488789,0.04135226221488789,0.08622726574422375,-0.6963044368512137,4.231721296822987,0.04231721296822987,0.08622726574422375,-0.6606141332640433,4.056239073680178,0.04056239073680178,0.08622726574422375,-0.5720647540649396,4.200329629465896,0.04200329629465896,0.08622726574422375,-0.6617614084122442,4.0632779289093515,0.040632779289093514,0.08622726574422375,-0.748921118770612,4.000696003538378,0.04000696003538378,0.08622726574422375,-0.6264168651510172,3.9531567295922283,0.03953156729592228,0.08622726574422375,-0.6343088134589838,4.109646109868956,0.041096461098689564,0.08622726574422375,-0.5441858288011048,4.332452159010832,0.04332452159010832,0.08622726574422375,-0.5569916303749194,4.183884655345035,0.041838846553450354,0.08622726574422375,-0.7203026610008005,3.622851132483161,0.03622851132483161,0.08622726574422375,-0.725447264968604,4.152021157773761,0.04152021157773761,0.08622726574422375,-0.7649072141657925,3.9447477340019663,0.03944747734001966
0.1723266017435531,-0.731092148307337,4.079468434154631,0.04079468434154631,0.1723266017435531,-0.7107855810224871,4.13945654529605,0.041394565452960504,0.1723266017435531,-0.7562070369405567,3.9842426286993584,0.03984242628699358,0.1723266017435531,-0.7101786672128501,4.126644495115374,0.041266444951153745,0.1723266017435531,-0.7338507498470799,4.188899745538704,0.04188899745538704,0.1723266017435531,-0.7029535119906066,4.128376775179746,0.041283767751797464,0.1723266017435531,-0.7388345046811507,4.2340981603035,0.042340981603035,0.1723266017435531,-0.7432747667491558,4.072835854869748,0.040728358548697476,0.1723266017435531,-0.735177394513693,4.212957448770085,0.042129574487700855,0.1723266017435531,-0.7410259536560247,4.0850494098236485,0.04085049409823648,0.1723266017435531,-0.7731826801917563,4.015595492757725,0.040155954927577245,0.1723266017435531,-0.7238325177480627,4.032452561581565,0.040324525615815655,0.1723266017435531,-0.7426145279218209,4.211774241664017,0.042117742416640166,0.1723266017435531,-0.6380000977373682,4.317241602567674,0.043172416025676744,0.1723266017435531,-0.741344836367201,4.272693497728541,0.04272693497728541,0.1723266017435531,-0.7766902341569781,3.676493071769765,0.03676493071769765,0.1723266017435531,-0.6594372284654997,4.266460874024192,0.04266460874024192,0.1723266017435531,-0.783809026328936,3.944747734001966,0.03944747734001966
0.2584259377428824,-0.8002458639585402,4.072917851011443,0.04072917851011443,0.2584259377428824,-0.8032904906756919,4.121150067211319,0.04121150067211319,0.2584259377428824,-0.7773274426095234,3.9848209742409093,0.039848209742409095,0.2584259377428824,-0.8010003257700904,4.117638848007921,0.041176388480079214,0.2584259377428824,-0.7726370988258353,4.166065010551883,0.04166065010551882,0.2584259377428824,-0.8272572301843669,4.150513031828862,0.041505130318288626,0.2584259377428824,-0.7809588493006733,4.236062919391852,0.04236062919391852,0.2584259377428824,-0.7894949881008482,4.065556218898623,0.04065556218898623,0.2584259377428824,-0.781141649335064,4.195240705118555,0.041952407051185546,0.2584259377428824,-0.793471093704141,4.075715185734257,0.04075715185734257,0.2584259377428824,-0.8216359341989948,4.02103086650552,0.040210308665055206,0.2584259377428824,-0.8040452718551573,4.032423995244157,0.04032423995244157,0.2584259377428824,-0.7977732041034847,4.207619998016463,0.042076199980164625,0.2584259377428824,-0.8316192043456715,4.318795705189693,0.04318795705189693,0.2584259377428824,-0.7673674281193875,4.217512017486127,0.042175120174861275,0.2584259377428824,-0.8192383534909262,3.705089967894166,0.03705089967894166,0.2584259377428824,-0.8155545246623458,4.269471472234413,0.042694714722344124,0.2584259377428824,-0.8027108384920796,3.9447477340019663,0.03944747734001966
0.34452527374221176,-0.8882381919353258,4.076500939548979,0.04076500939548979,0.34452527374221176,-0.8966239325955834,4.144918538420732,0.04144918538420732,0.34452527374221176,-0.7982787336177178,3.985401002879811,0.03985401002879811,0.34452527374221176,-0.8807280305083048,4.106928647419402,0.041069286474194014,0.34452527374221176,-0.8563032090832264,4.149166968239711,0.041491669682397106,0.34452527374221176,-0.8703159802157435,4.175736904605537,0.04175736904605537,0.34452527374221176,-0.8226229948084826,4.23755915604535,0.0423755915604535,0.34452527374221176,-0.894083608731849,4.050510711556974,0.04050510711556974,0.34452527374221176,-0.8897986942243764,4.190411122762766,0.04190411122762766,0.34452527374221176,-0.8879681103153607,4.057964346018694,0.040579643460186936,0.34452527374221176,-0.860947960821406,4.0182839282748875,0.04018283928274888,0.34452527374221176,-0.894028183534778,4.020416791074198,0.04020416791074198,0.34452527374221176,-0.8592504631659482,4.210028050582958,0.042100280505829576,0.34452527374221176,-1.0013338066922968,4.273258290245877,0.04273258290245877,0.34452527374221176,-0.9442978533565998,4.236106522034371,0.042361065220343705,0.34452527374221176,-0.8614361926272981,3.7055259929822246,0.03705525992982225,0.34452527374221176,-0.9657134342195463,4.187119005795428,0.04187119005795428,0.34452527374221176,-0.8216126506552232,3.9447477340019663,0.03944747734001966
0.4306246097415411,-0.9225772328434295,4.0669232754205105,0.04066923275420511,0.4306246097415411,-0.9196697779243741,4.12613876024633,0.0412613876024633,0.4306246097415411,-0.8190666510978057,3.9859745738213612,0.03985974573821361,0.4306246097415411,-0.899573880969694,4.097638168018819,0.04097638168018819,0.4306246097415411,-0.9020337480558687,4.143924430022975,0.041439244300229744,0.4306246097415411,-0.893739207816869,4.17522389624803,0.0417522389624803,0.4306246097415411,-0.8637945544981128,4.238565496732519,0.04238565496732519,0.4306246097415411,-0.9303800970673914,4.048578259724803,0.04048578259724803,0.4306246097415411,-0.9497606895657257,4.222741907243102,0.04222741907243102,0.4306246097415411,-0.9091464719172785,4.053624253900922,0.04053624253900922,0.4306246097415411,-0.8859659726009289,4.020667266318998,0.04020667266318998,0.4306246097415411,-0.9087740911709937,4.004707016552612,0.040047070165526125,0.4306246097415411,-0.9319864742456703,4.211827716862934,0.04211827716862934,0.4306246097415411,-0.9730435638505732,4.351048782366851,0.04351048782366851,0.4306246097415411,-0.9913755442053078,4.263284309690714,0.04263284309690714,0.4306246097415411,-0.894078424961786,3.7067654122342693,0.03706765412234269,0.4306246097415411,-0.9871356930483133,4.241660511629898,0.04241660511629898,0.4306246097415411,-0.8405144628183665,3.944747734001966,0.03944747734001966
0.5167239457408704,-0.940364668527876,4.0691490121116205,0.040691490121116204,0.5167239457408704,-0.9475477424180534,4.119760018533706,0.041197600185337066,0.5167239457408704,-0.8396849503788338,3.986549696969119,0.03986549696969119,0.5167239457408704,-0.921485441028208,4.097554712928852,0.04097554712928852,0.5167239457408704,-0.9512982973914964,4.158833565970347,0.04158833565970346,0.5167239457408704,-0.9095999701652676,4.176009879546924,0.04176009879546924,0.5167239457408704,-0.9044280715998182,4.2391520161756455,0.04239152016175646,0.5167239457408704,-0.9124454067428949,4.036364379629831,0.04036364379629832,0.5167239457408704,-0.9295949147971345,4.209125384479021,0.04209125384479021,0.5167239457408704,-0.8692297862957857,4.047305481518543,0.04047305481518543,0.5167239457408704,-0.9058872202444862,4.02284148918288,0.040228414891828795,0.5167239457408704,-0.9276056038089658,4.025060876428177,0.04025060876428177,0.5167239457408704,-0.9662490776390766,4.235093606366698,0.04235093606366698,0.5167239457408704,-0.9125960731267231,4.327564830694708,0.043275648306947086,0.5167239457408704,-0.9160592275485396,4.234499640781951,0.0423449964078195,0.5167239457408704,-0.9240699528538177,3.716228922201707,0.03716228922201707,0.5167239457408704,-0.9074049784965348,4.1314193572579985,0.04131419357257998,0.5167239457408704,-0.8594162749815101,3.944747734001966,0.03944747734001966
0.6028232817401997,-0.9762260511800428,4.067894844497384,0.04067894844497384,0.6028232817401997,-0.9818340620043269,4.127108327075879,0.04127108327075879,0.6028232817401997,-0.8601414466720387,3.9871295524608543,0.039871295524608545,0.6028232817401997,-0.9663721796317932,4.0877286573002785,0.04087728657300278,0.6028232817401997,-0.9643655241899795,4.156614713361101,0.04156614713361101,0.6028232817401997,-0.942451198253734,4.1940165705749495,0.041940165705749495,0.6028232817401997,-0.9445189812916489,4.239372710101808,0.04239372710101808,0.6028232817401997,-0.9923077125609274,4.048813641675202,0.040488136416752016,0.6028232817401997,-0.9511502417859623,4.197314579632899,0.041973145796328985,0.6028232817401997,-0.9751655793804254,4.055886157801069,0.04055886157801069,0.6028232817401997,-0.9353237794092687,4.025443958964673,0.04025443958964673,0.6028232817401997,-0.9897927187678263,4.0150244523159255,0.040150244523159254,0.6028232817401997,-0.959129768976616,4.227893080486175,0.04227893080486175,0.6028232817401997,-0.9818731497805336,4.275410012171879,0.04275410012171879,0.6028232817401997,-0.9618217075782828,4.212671329168415,0.042126713291684145,0.6028232817401997,-0.9342767612654512,3.7060034043437433,0.03706003404343743,0.6028232817401997,-1.0040993179353883,4.223136606777212,0.04223136606777212,0.6028232817401997,-0.8783180871446536,3.944747734001966,0.03944747734001966
0.6889226177395291,-1.003692075159985,4.064769502934825,0.04064769502934826,0.6889226177395291,-0.9742124129900811,4.12341948446135,0.041234194844613506,0.6889226177395291,-0.8804482190274386,3.987711361747506,0.03987711361747506,0.6889226177395291,-0.978305988472911,4.085098257014664,0.04085098257014664,0.6889226177395291,-0.9876940209773416,4.151604821044722,0.041516048210447215,0.6889226177395291,-0.942451198253734,4.1940165705749495,0.041940165705749495,0.6889226177395291,-0.9840551452506848,4.239177079867407,0.04239177079867407,0.6889226177395291,-0.9810548638306913,4.050563047589069,0.04050563047589069,0.6889226177395291,-0.9440859670785258,4.196152405333857,0.04196152405333857,0.6889226177395291,-0.9901201362625507,4.051089563049926,0.04051089563049926,0.6889226177395291,-0.9452709049729512,4.023522095889498,0.04023522095889498,0.6889226177395291,-0.9806454007209572,4.015947872783339,0.04015947872783339,0.6889226177395291,-0.9326618959389165,4.191349442487083,0.04191349442487083,0.6889226177395291,-0.9750987880807374,4.26726747405424,0.0426726747405424,0.6889226177395291,-0.7440177275867199,4.130392902754259,0.041303929027542596,0.6889226177395291,-0.9366971791262043,3.688467847120208,0.03688467847120208,0.6889226177395291,-0.9819015332246432,4.248357815823997,0.04248357815823997,0.6889226177395291,-0.8972198993077973,3.944747734001966,0.03944747734001966
0.7750219537388585,-1.0170942254895827,4.069750976710067,0.04069750976710067,0.7750219537388585,-0.9803111957827281,4.128789271282677,0.04128789271282676,0.7750219537388585,-0.9005917491720232,3.9883015987145423,0.03988301598714542,0.7750219537388585,-1.0180523631124474,4.097378969234553,0.04097378969234553,0.7750219537388585,-1.012925297559616,4.151761111232308,0.041517611112323084,0.7750219537388585,-0.9414711037585516,4.193898487522553,0.04193898487522553,0.7750219537388585,-1.0230599875439434,4.238616841834606,0.04238616841834606,0.7750219537388585,-0.9908141621105727,4.0462765295311245,0.040462765295311245,0.7750219537388585,-0.9567685649099762,4.193512210669508,0.041935122106695075,0.7750219537388585,-1.0057361394320659,4.055422990162155,0.04055422990162155,0.7750219537388585,-0.9770565600780534,4.01777185408077,0.040177718540807705,0.7750219537388585,-0.9980580194282731,4.0182386336650815,0.04018238633665081,0.7750219537388585,-1.0299584227923306,4.239115604033187,0.04239115604033187,0.7750219537388585,-0.9786254686458032,4.249273879151588,0.042492738791515876,0.7750219537388585,-1.0389259513624944,4.224596954952195,0.04224596954952195,0.7750219537388585,-0.9553343957581881,3.688136888096755,0.03688136888096755,0.7750219537388585,-0.9689209671804915,4.245203199205826,0.04245203199205826,0.7750219537388585,-0.9161217114709409,3.944747734001966,0.03944747734001966
