model_id,rmse,mse,mae,rmsle,mean_residual_deviance
StackedEnsemble_AllModels_1_AutoML_1_20260316_193334,1.0631674657303454,1.130325060187485,0.8436386251771232,,1.130325060187485
StackedEnsemble_BestOfFamily_1_AutoML_1_20260316_193334,1.066843360832968,1.138154756553382,0.8475283394082955,,1.138154756553382
DeepLearning_grid_1_AutoML_1_20260316_193334_model_4,1.1178595953426356,1.2496100748996009,0.8879190830512782,,1.2496100748996009
XGBoost_grid_1_AutoML_1_20260316_193334_model_1,1.124015739989909,1.2634113837450622,0.8921202679040958,,1.2634113837450622
GBM_2_AutoML_1_20260316_193334,1.1387632500706968,1.2967817397115762,0.9005457428173484,,1.2967817397115762
GBM_5_AutoML_1_20260316_193334,1.1400324882509218,1.299674074267588,0.8964994616170168,,1.299674074267588
GBM_grid_1_AutoML_1_20260316_193334_model_7,1.1482206053114534,1.3184105584618004,0.907219869459411,,1.3184105584618004
DeepLearning_grid_1_AutoML_1_20260316_193334_model_2,1.1506124406869682,1.3239089886636222,0.9115350847490588,,1.3239089886636222
GBM_3_AutoML_1_20260316_193334,1.1508319508829878,1.324414179173144,0.9055887996462944,,1.324414179173144
GBM_grid_1_AutoML_1_20260316_193334_model_3,1.1623951173638185,1.3511624088712448,0.9153130095148888,,1.3511624088712448
GBM_1_AutoML_1_20260316_193334,1.1637839201456934,1.3543930127896775,0.908222770233528,,1.3543930127896775
GBM_grid_1_AutoML_1_20260316_193334_model_2,1.1674583912493204,1.3629590952984512,0.9144014595299084,,1.3629590952984512
GBM_4_AutoML_1_20260316_193334,1.1835223195338602,1.4007250808348086,0.9297029037439384,,1.4007250808348086
DeepLearning_1_AutoML_1_20260316_193334,1.1929252125224727,1.4230705626717868,0.9421441813538218,,1.4230705626717868
XGBoost_grid_1_AutoML_1_20260316_193334_model_8,1.1992726560638396,1.4382549035824166,0.9365032303832472,,1.4382549035824166
XGBoost_3_AutoML_1_20260316_193334,1.199625388331986,1.4391010723306683,0.9498543524097708,,1.4391010723306683
DeepLearning_grid_1_AutoML_1_20260316_193334_model_1,1.2052027781480958,1.4525137364558884,0.9489949488819296,,1.4525137364558884
XGBoost_grid_1_AutoML_1_20260316_193334_model_11,1.2128423328266795,1.4709865242964628,0.9493096634300776,,1.4709865242964628
XGBoost_grid_1_AutoML_1_20260316_193334_model_5,1.2337325264405743,1.5220959467974426,0.975552328916808,,1.5220959467974426
GBM_grid_1_AutoML_1_20260316_193334_model_4,1.2451182568202244,1.5503194734670342,0.9577046437514674,,1.5503194734670342
XGBoost_grid_1_AutoML_1_20260316_193334_model_7,1.2731242751644885,1.620845420013104,1.005165512126265,,1.620845420013104
XGBoost_grid_1_AutoML_1_20260316_193334_model_2,1.291414642527098,1.6677517789333924,1.0203253718942753,,1.6677517789333924
DeepLearning_grid_2_AutoML_1_20260316_193334_model_1,1.3117293165859758,1.720633799991111,1.0138269772464332,,1.720633799991111
XGBoost_grid_1_AutoML_1_20260316_193334_model_4,1.3121712320221808,1.721793342146608,1.0229129626993148,,1.721793342146608
XGBoost_grid_1_AutoML_1_20260316_193334_model_3,1.3319852084912942,1.7741845956395963,1.0331288972914583,,1.7741845956395963
XGBoost_grid_1_AutoML_1_20260316_193334_model_9,1.3363790331182288,1.7859089201580125,1.0415432896992771,,1.7859089201580125
XGBoost_grid_1_AutoML_1_20260316_193334_model_10,1.3626644082088892,1.856854289399282,1.0685072317724873,,1.856854289399282
XGBoost_2_AutoML_1_20260316_193334,1.3642351282483876,1.8611374851468947,1.068414963995607,,1.8611374851468947
XGBoost_1_AutoML_1_20260316_193334,1.3645293050818237,1.8619402244270844,1.0748785202661004,,1.8619402244270844
DeepLearning_grid_2_AutoML_1_20260316_193334_model_2,1.3659028694652375,1.865690648813369,1.0642834445279283,,1.865690648813369
GBM_grid_1_AutoML_1_20260316_193334_model_1,1.3786297540843262,1.9006199988466097,1.054270018393162,,1.9006199988466097
GBM_grid_1_AutoML_1_20260316_193334_model_5,1.3920618733828911,1.937836259326285,1.0679666240797323,,1.937836259326285
DeepLearning_grid_1_AutoML_1_20260316_193334_model_3,1.4041960724540496,1.9717666098953783,1.096712364204783,,1.9717666098953783
XRT_1_AutoML_1_20260316_193334,1.4355996610704662,2.060946386865637,1.0961736121829253,,2.060946386865637
DRF_1_AutoML_1_20260316_193334,1.446632894667572,2.092746731934278,1.0970040941359611,,2.092746731934278
DeepLearning_grid_3_AutoML_1_20260316_193334_model_2,1.474205595380792,2.1732821374520355,1.1425023055253718,,2.1732821374520355
XGBoost_grid_1_AutoML_1_20260316_193334_model_6,1.4769151238613836,2.181278283090486,1.167690886169119,,2.181278283090486
DeepLearning_grid_3_AutoML_1_20260316_193334_model_1,1.6338346036562104,2.669415512104446,1.2594775919369836,,2.669415512104446
GLM_1_AutoML_1_20260316_193334,1.927955897927884,3.717013944354913,1.4648127143474892,,3.717013944354913
DeepLearning_grid_2_AutoML_1_20260316_193334_model_3,2.0833182277850337,4.340214838221374,1.6008014700727011,,4.340214838221374
GBM_grid_1_AutoML_1_20260316_193334_model_6,2.202048213134616,4.849016332969354,1.7002251503870656,,4.849016332969354
DeepLearning_grid_3_AutoML_1_20260316_193334_model_3,2.2927204737032225,5.25656717053793,1.7863588816738156,,5.25656717053793
