model_id,rmse,mse,mae,rmsle,mean_residual_deviance
StackedEnsemble_BestOfFamily_1_AutoML_1_20260315_193218,3.024671508054225,9.14863773163502,2.4218643203407053,,9.14863773163502
StackedEnsemble_AllModels_1_AutoML_1_20260315_193218,3.025203552603449,9.151856534684532,2.421194850585304,,9.151856534684532
GBM_grid_1_AutoML_1_20260315_193218_model_1,3.031796000572575,9.19178698908786,2.425483443681279,,9.19178698908786
GBM_grid_1_AutoML_1_20260315_193218_model_2,3.0437814837294304,9.264605720694131,2.4308683434784824,,9.264605720694131
GBM_1_AutoML_1_20260315_193218,3.045715642690904,9.276383776132064,2.436070114043011,,9.276383776132064
GLM_1_AutoML_1_20260315_193218,3.049462781275073,9.299223254381904,2.444135034760897,,9.299223254381904
DeepLearning_grid_1_AutoML_1_20260315_193218_model_1,3.0526085542407757,9.318418985423955,2.44574807358972,,9.318418985423955
XGBoost_grid_1_AutoML_1_20260315_193218_model_1,3.057400174017206,9.34769582408044,2.443139892986507,,9.34769582408044
GBM_5_AutoML_1_20260315_193218,3.066540712289049,9.403671940126229,2.453938935201072,,9.403671940126229
DeepLearning_grid_2_AutoML_1_20260315_193218_model_1,3.06777991480872,9.411273605703794,2.456260833324132,,9.411273605703794
GBM_2_AutoML_1_20260315_193218,3.0700935129482216,9.425474178246752,2.453276485274048,,9.425474178246752
DeepLearning_1_AutoML_1_20260315_193218,3.077257518629089,9.469513835959258,2.4601884112071986,,9.469513835959258
GBM_3_AutoML_1_20260315_193218,3.078179096499435,9.47518655012608,2.4584376984662835,,9.47518655012608
DeepLearning_grid_3_AutoML_1_20260315_193218_model_1,3.09530572144275,9.580917509196228,2.4760542181651326,,9.580917509196228
XGBoost_3_AutoML_1_20260315_193218,3.1049560767394206,9.640752238481054,2.484141561817305,,9.640752238481054
GBM_4_AutoML_1_20260315_193218,3.1207408590205707,9.73902350916045,2.490488041215987,,9.73902350916045
DRF_1_AutoML_1_20260315_193218,3.1236656275350136,9.75728695264371,2.497324354435751,,9.75728695264371
XRT_1_AutoML_1_20260315_193218,3.146161717630888,9.898333553486134,2.513828861381464,,9.898333553486134
XGBoost_grid_1_AutoML_1_20260315_193218_model_3,3.27284638311865,10.71152344749283,2.614163546764804,,10.71152344749283
XGBoost_grid_1_AutoML_1_20260315_193218_model_2,3.29615501064794,10.864637854219522,2.6341646444374955,,10.864637854219522
XGBoost_2_AutoML_1_20260315_193218,3.357431802650773,11.27234830945082,2.688934314891373,,11.27234830945082
XGBoost_1_AutoML_1_20260315_193218,3.405501753099525,11.59744219036394,2.717621312220671,,11.59744219036394
